Id,CO2 Emissions(g/km)
68862,871.98224
68863,522.73285
68864,492.97174
68865,704.8972
68866,804.08344
68867,569.7301
68868,727.5571
68869,490.9594
68870,741.0404
68871,636.8084
68872,495.10446
68873,518.99884
68874,821.9613
68875,513.27454
68876,970.64374
68877,503.43176
68878,1006.64154
68879,737.0115
68880,550.21985
68881,458.2486
68882,483.6248
68883,558.85187
68884,448.268
68885,685.11835
68886,909.63947
68887,551.77167
68888,763.98395
68889,467.10165
68890,534.51715
68891,506.71713
68892,557.17896
68893,598.6441
68894,801.7111
68895,480.20316
68896,698.40027
68897,586.68756
68898,504.7109
68899,891.1845
68900,510.50488
68901,798.9311
68902,421.00476
68903,873.2472
68904,928.19147
68905,493.1008
68906,768.2324
68907,890.2468
68908,712.33
68909,205.25404
68910,488.91547
68911,852.1534
68912,413.7926
68913,933.4509
68914,530.0957
68915,526.6567
68916,500.98126
68917,578.43524
68918,945.217
68919,494.721
68920,553.93805
68921,517.6604
68922,592.8739
68923,620.63116
68924,464.92178
68925,997.99817
68926,650.942
68927,518.706
68928,636.60706
68929,201.8575
68930,587.26776
68931,261.76822
68932,493.24258
68933,544.604
68934,256.57294
68935,557.79456
68936,545.2201
68937,491.97226
68938,488.71753
68939,506.90216
68940,265.16476
68941,433.64835
68942,514.4384
68943,255.31477
68944,887.93414
68945,498.24078
68946,869.96936
68947,711.8833
68948,516.17664
68949,811.30994
68950,670.0091
68951,707.6753
68952,490.33673
68953,564.27106
68954,704.33563
68955,597.0481
68956,705.7011
68957,435.2201
68958,760.9125
68959,486.95737
68960,538.8797
68961,411.14688
68962,527.85815
68963,531.30695
68964,449.94473
68965,546.7283
68966,624.6317
68967,769.1544
68968,980.72406
68969,433.96634
68970,478.12466
68971,189.27786
68972,589.3442
68973,713.5305
68974,951.2459
68975,876.9763
68976,528.59796
68977,750.28503
68978,557.79456
68979,683.7969
68980,748.4746
68981,591.6262
68982,205.25404
68983,693.0849
68984,594.4469
68985,606.9585
68986,637.2621
68987,651.6872
68988,1110.6835
68989,604.09015
68990,467.99203
68991,509.14734
68992,506.47766
68993,628.50726
68994,605.88776
68995,720.31195
68996,834.65546
68997,666.6075
68998,561.28613
68999,672.6953
69000,588.53815
69001,478.8211
69002,457.45435
69003,587.3047
69004,537.3991
69005,634.4698
69006,466.78546
69007,518.5044
69008,650.3292
69009,550.6078
69010,473.93106
69011,559.8103
69012,578.9286
69013,482.9163
69014,650.5862
69015,859.7517
69016,943.8547
69017,497.64975
69018,566.4302
69019,677.85376
69020,727.2471
69021,550.51843
69022,506.55988
69023,664.5586
69024,755.86444
69025,549.80695
69026,508.68298
69027,606.7213
69028,459.25348
69029,469.49933
69030,615.6144
69031,577.26575
69032,777.5049
69033,703.16614
69034,521.3541
69035,510.3938
69036,890.4767
69037,713.8709
69038,436.95554
69039,883.0291
69040,471.054
69041,562.45667
69042,901.94995
69043,713.59955
69044,479.44037
69045,557.35254
69046,548.277
69047,484.71188
69048,529.21356
69049,655.2731
69050,563.72815
69051,367.93118
69052,766.78687
69053,705.864
69054,591.31915
69055,492.09552
69056,631.2782
69057,477.79706
69058,746.71796
69059,469.99265
69060,542.84863
69061,571.7707
69062,821.8188
69063,480.6019
69064,964.4619
69065,826.33057
69066,527.3304
69067,427.40488
69068,512.9505
69069,637.42706
69070,480.38748
69071,718.6885
69072,1050.986
69073,467.6041
69074,857.5739
69075,755.1696
69076,462.59006
69077,550.0354
69078,649.3523
69079,772.6399
69080,645.4634
69081,507.169
69082,534.22424
69083,627.4042
69084,617.47626
69085,480.20316
69086,659.4725
69087,816.4656
69088,626.49854
69089,574.2134
69090,653.6557
69091,445.60895
69092,688.27264
69093,484.4094
69094,479.97418
69095,624.08997
69096,519.4819
69097,689.83624
69098,499.60098
69099,877.88165
69100,458.17862
69101,582.48334
69102,637.06
69103,887.22766
69104,577.65027
69105,545.15247
69106,953.69275
69107,718.1998
69108,706.9353
69109,582.1083
69110,380.65482
69111,568.5508
69112,566.223
69113,643.4757
69114,759.00726
69115,617.8296
69116,743.6157
69117,509.7639
69118,686.3033
69119,862.5698
69120,569.91626
69121,539.582
69122,576.2269
69123,648.42944
69124,711.19885
69125,875.58905
69126,459.02454
69127,596.06696
69128,760.3033
69129,527.5339
69130,765.29767
69131,492.32486
69132,845.72327
69133,485.9525
69134,469.7283
69135,1129.541
69136,569.2249
69137,477.1178
69138,569.22974
69139,466.78366
69140,484.8081
69141,422.86157
69142,636.40515
69143,483.46152
69144,506.19998
69145,548.8715
69146,994.1441
69147,501.99985
69148,521.996
69149,703.17017
69150,538.58795
69151,616.10474
69152,800.1593
69153,886.9472
69154,930.999
69155,412.0118
69156,592.71063
69157,705.2146
69158,870.75446
69159,491.2803
69160,520.6514
69161,185.28381
69162,622.4558
69163,875.57776
69164,479.51627
69165,865.29364
69166,458.94507
69167,792.65845
69168,1005.1719
69169,473.315
69170,573.9686
69171,560.42914
69172,536.4569
69173,759.8845
69174,601.958
69175,771.58905
69176,639.15735
69177,611.7905
69178,617.9153
69179,585.13214
69180,617.70526
69181,916.52386
69182,687.56213
69183,521.7809
69184,700.3034
69185,754.298
69186,636.53827
69187,575.81775
69188,476.13913
69189,589.8859
69190,796.31793
69191,669.10516
69192,905.5188
69193,189.27786
69194,858.2038
69195,466.0332
69196,499.98593
69197,486.56946
69198,458.45383
69199,463.1816
69200,607.52295
69201,626.24023
69202,850.9496
69203,511.39865
69204,491.98117
69205,995.2814
69206,225.22429
69207,443.1628
69208,492.7894
69209,927.6441
69210,619.7177
69211,843.77563
69212,576.09845
69213,592.4966
69214,592.01074
69215,791.67523
69216,716.3607
69217,617.5542
69218,571.443
69219,450.87744
69220,547.86664
69221,357.45776
69222,373.05713
69223,799.55066
69224,569.6307
69225,620.32556
69226,736.3339
69227,715.98706
69228,529.8522
69229,615.316
69230,871.4289
69231,550.249
69232,599.1038
69233,387.25253
69234,502.3052
69235,849.78577
69236,816.33905
69237,499.372
69238,221.23024
69239,534.9051
69240,705.7904
69241,647.20905
69242,515.9712
69243,514.14905
69244,863.05927
69245,484.51746
69246,396.9781
69247,503.48053
69248,553.14056
69249,795.3263
69250,348.5737
69251,582.69977
69252,763.2669
69253,479.26102
69254,567.57733
69255,674.63947
69256,468.88245
69257,725.9452
69258,903.7117
69259,843.5722
69260,533.3385
69261,766.4664
69262,469.5819
69263,459.64145
69264,422.54068
69265,571.449
69266,594.0335
69267,424.11667
69268,241.79799
69269,539.88275
69270,821.49097
69271,881.86523
69272,569.19666
69273,535.8015
69274,445.3373
69275,241.79799
69276,703.0557
69277,977.5255
69278,501.27084
69279,528.9657
69280,715.9743
69281,524.7386
69282,699.4263
69283,679.5493
69284,580.48047
69285,546.89844
69286,616.52734
69287,519.2803
69288,527.8693
69289,510.55283
69290,630.0305
69291,558.0237
69292,622.8236
69293,743.4136
69294,247.32668
69295,265.16476
69296,543.5991
69297,594.0172
69298,476.32358
69299,538.3967
69300,557.50165
69301,547.0268
69302,520.76013
69303,581.4599
69304,638.94196
69305,525.3715
69306,604.69275
69307,297.71463
69308,674.46295
69309,621.6245
69310,646.6251
69311,610.9001
69312,649.27783
69313,501.15494
69314,597.6078
69315,519.3678
69316,584.56354
69317,685.21765
69318,656.21216
69319,491.84183
69320,449.86453
69321,748.4924
69322,542.9853
69323,640.1173
69324,604.0034
69325,239.2877
69326,835.0434
69327,699.43494
69328,700.6581
69329,465.54868
69330,464.4963
69331,419.58362
69332,533.5035
69333,770.5364
69334,720.3548
69335,803.6764
69336,774.40314
69337,520.9501
69338,716.3326
69339,495.61737
69340,436.0651
69341,239.2877
69342,201.8575
69343,554.22186
69344,791.12665
69345,819.7396
69346,703.6532
69347,911.6125
69348,520.7858
69349,857.4498
69350,413.27112
69351,383.41562
69352,596.2782
69353,185.28381
69354,676.5994
69355,726.1042
69356,564.3791
69357,598.3876
69358,921.5577
69359,1003.5269
69360,554.8334
69361,768.3788
69362,201.8575
69363,876.8101
69364,749.33856
69365,852.10284
69366,644.4933
69367,587.7932
69368,949.87854
69369,216.63246
69370,716.0277
69371,480.1906
69372,265.16476
69373,519.0353
69374,570.4247
69375,746.1332
69376,606.75305
69377,403.15878
69378,466.82822
69379,674.73486
69380,824.8872
69381,257.17667
69382,492.39746
69383,618.98517
69384,562.58545
69385,522.40936
69386,610.61615
69387,788.4062
69388,515.14764
69389,269.15878
69390,459.80045
69391,802.5376
69392,533.6347
69393,820.14
69394,748.0236
69395,675.9592
69396,853.37933
69397,917.85614
69398,996.04974
69399,506.49493
69400,529.5497
69401,629.35187
69402,520.7858
69403,606.181
69404,469.28638
69405,560.47986
69406,558.2809
69407,723.77344
69408,493.86545
69409,887.11255
69410,698.90424
69411,693.79816
69412,593.63556
69413,639.0284
69414,656.4306
69415,585.8248
69416,512.38855
69417,359.5449
69418,878.6665
69419,566.99896
69420,642.34814
69421,864.0311
69422,605.47437
69423,621.74316
69424,515.6023
69425,517.20953
69426,849.6465
69427,510.19662
69428,832.3673
69429,508.09918
69430,653.4549
69431,523.36145
69432,597.2803
69433,707.98315
69434,521.8422
69435,540.6736
69436,681.6796
69437,527.0394
69438,528.5346
69439,640.50525
69440,474.49057
69441,588.145
69442,525.783
69443,816.6281
69444,609.71716
69445,811.5561
69446,869.639
69447,501.15283
69448,867.66534
69449,930.97705
69450,645.6317
69451,501.6542
69452,871.8609
69453,596.0655
69454,581.06946
69455,608.7119
69456,537.468
69457,807.7146
69458,769.9242
69459,529.3336
69460,814.9978
69461,540.5969
69462,484.0827
69463,181.28976
69464,654.1369
69465,504.35153
69466,693.4519
69467,498.3306
69468,796.05835
69469,610.6975
69470,564.00183
69471,717.47485
69472,528.4049
69473,924.1608
69474,619.667
69475,544.1526
69476,493.4827
69477,660.1676
69478,880.1443
69479,666.47815
69480,438.8953
69481,388.02847
69482,529.73413
69483,907.44336
69484,499.8093
69485,691.8031
69486,754.96875
69487,741.39954
69488,553.7305
69489,485.22394
69490,376.0171
69491,515.0584
69492,456.8174
69493,440.65063
69494,305.70273
69495,632.8088
69496,780.4181
69497,620.7195
69498,643.02246
69499,600.4949
69500,505.4886
69501,431.16956
69502,761.2142
69503,709.767
69504,631.75684
69505,958.09814
69506,925.54535
69507,591.7312
69508,463.025
69509,508.42783
69510,458.18088
69511,553.60974
69512,801.4082
69513,490.29492
69514,852.80695
69515,698.69885
69516,546.7283
69517,556.2054
69518,766.45807
69519,588.6319
69520,805.4664
69521,972.2591
69522,513.56744
69523,727.4068
69524,592.42487
69525,673.7936
69526,843.7185
69527,944.30725
69528,490.80933
69529,704.99585
69530,892.5678
69531,533.81116
69532,660.77185
69533,546.7283
69534,378.6162
69535,197.26595
69536,602.67
69537,508.295
69538,432.33838
69539,486.88748
69540,631.1342
69541,497.54025
69542,515.11926
69543,775.07135
69544,522.1762
69545,430.24576
69546,509.68784
69547,466.16672
69548,378.2648
69549,707.2529
69550,790.5954
69551,664.6114
69552,479.7147
69553,1220.1206
69554,891.79346
69555,501.54074
69556,559.1683
69557,584.28546
69558,927.4096
69559,477.9251
69560,658.4041
69561,780.8857
69562,494.07516
69563,618.56494
69564,558.59924
69565,479.5862
69566,878.1409
69567,571.0801
69568,780.96466
69569,497.04907
69570,866.6158
69571,1007.2042
69572,1024.4746
69573,739.4553
69574,892.7875
69575,827.2661
69576,508.96414
69577,554.3029
69578,603.7579
69579,506.19623
69580,369.56552
69581,764.89984
69582,510.952
69583,457.22433
69584,880.2753
69585,239.2877
69586,441.17853
69587,881.1227
69588,544.62946
69589,480.36215
69590,638.16437
69591,456.91425
69592,511.39865
69593,580.52924
69594,555.9498
69595,383.42276
69596,269.15878
69597,609.2254
69598,719.8538
69599,265.16476
69600,481.85
69601,824.7236
69602,696.18695
69603,814.20215
69604,897.7557
69605,853.2964
69606,265.16476
69607,617.8734
69608,458.40463
69609,819.0691
69610,553.36615
69611,464.55612
69612,689.5796
69613,477.01346
69614,599.37585
69615,558.1825
69616,633.70654
69617,634.222
69618,469.13687
69619,723.34393
69620,551.6858
69621,539.4116
69622,496.10773
69623,197.26595
69624,350.82913
69625,904.8928
69626,668.2541
69627,205.25404
69628,468.49448
69629,454.80154
69630,640.2128
69631,497.55743
69632,788.4636
69633,763.48755
69634,854.7652
69635,673.2991
69636,689.03284
69637,444.8291
69638,756.04675
69639,635.93915
69640,544.6481
69641,349.03976
69642,522.2218
69643,482.13672
69644,643.74036
69645,546.6812
69646,726.91156
69647,709.1737
69648,522.7169
69649,573.21423
69650,988.417
69651,239.2877
69652,609.2843
69653,866.23724
69654,823.91974
69655,672.31775
69656,656.272
69657,754.17664
69658,767.46277
69659,561.83246
69660,494.48758
69661,509.5341
69662,665.8942
69663,638.3814
69664,671.7852
69665,369.05386
69666,868.12177
69667,458.08963
69668,467.9475
69669,666.99725
69670,378.69724
69671,527.7944
69672,641.27673
69673,345.64322
69674,556.2613
69675,735.8471
69676,618.6661
69677,205.25404
69678,667.9826
69679,488.8972
69680,575.29553
69681,773.14197
69682,992.5538
69683,602.7885
69684,808.7539
69685,561.83246
69686,445.79996
69687,221.23024
69688,577.935
69689,703.0557
69690,645.52686
69691,651.67267
69692,614.5469
69693,699.17615
69694,678.51904
69695,493.34265
69696,559.6515
69697,745.7008
69698,533.7412
69699,261.76822
69700,697.35486
69701,816.8415
69702,489.6092
69703,817.1974
69704,883.716
69705,558.25244
69706,726.45825
69707,840.66437
69708,499.78543
69709,554.1948
69710,722.19385
69711,596.0957
69712,605.94086
69713,502.04398
69714,434.8373
69715,552.1329
69716,962.14905
69717,788.4062
69718,297.71463
69719,667.0743
69720,512.8866
69721,614.9895
69722,681.352
69723,466.62466
69724,488.05734
69725,584.8434
69726,591.8282
69727,456.92575
69728,484.78867
69729,744.11066
69730,804.18945
69731,464.4735
69732,461.7535
69733,442.88858
69734,453.7521
69735,887.456
69736,479.65894
69737,615.9999
69738,529.5974
69739,574.40533
69740,908.4886
69741,644.47424
69742,540.0185
69743,201.8575
69744,656.113
69745,265.16476
69746,539.8883
69747,462.37366
69748,532.3994
69749,504.05295
69750,510.55283
69751,452.44882
69752,842.05865
69753,476.02463
69754,705.88586
69755,549.8319
69756,783.5471
69757,846.03485
69758,615.676
69759,456.92575
69760,532.1779
69761,484.51746
69762,741.28656
69763,503.48053
69764,758.8009
69765,715.8583
69766,693.20575
69767,718.90515
69768,572.6611
69769,470.63885
69770,736.66797
69771,766.7085
69772,807.804
69773,655.17163
69774,577.96826
69775,795.1423
69776,519.7512
69777,395.52206
69778,435.0126
69779,480.84802
69780,594.5439
69781,469.71878
69782,480.43985
69783,830.4215
69784,467.79495
69785,822.3238
69786,534.62714
69787,583.1901
69788,474.0209
69789,555.87445
69790,806.19806
69791,549.35455
69792,663.4138
69793,432.3807
69794,577.96826
69795,560.4199
69796,239.2877
69797,749.23737
69798,846.614
69799,806.222
69800,350.3488
69801,615.76544
69802,452.35928
69803,483.2003
69804,510.55884
69805,439.1678
69806,379.3344
69807,584.55206
69808,689.70374
69809,635.5959
69810,658.4041
69811,895.84625
69812,510.7873
69813,533.8029
69814,555.85474
69815,756.2201
69816,1086.1343
69817,511.42276
69818,676.9627
69819,628.51917
69820,779.00586
69821,993.4381
69822,372.68967
69823,619.46814
69824,567.49347
69825,536.7049
69826,491.4539
69827,942.1793
69828,635.67145
69829,562.1571
69830,407.67435
69831,453.54343
69832,934.11365
69833,537.3167
69834,590.4185
69835,201.8575
69836,841.35913
69837,731.5279
69838,712.0947
69839,529.0476
69840,904.9331
69841,541.7058
69842,681.7248
69843,603.15356
69844,569.2396
69845,444.99417
69846,565.674
69847,491.26944
69848,642.3129
69849,762.2125
69850,560.4037
69851,453.72482
69852,951.597
69853,761.45874
69854,635.1034
69855,604.3827
69856,521.511
69857,766.7909
69858,1012.7994
69859,775.4391
69860,647.0365
69861,520.73846
69862,490.49356
69863,543.90405
69864,864.6365
69865,707.8028
69866,824.46234
69867,493.00296
69868,620.2201
69869,747.1804
69870,504.10437
69871,594.93024
69872,540.4125
69873,502.3096
69874,794.18317
69875,838.0078
69876,1024.0713
69877,892.9958
69878,883.46686
69879,574.1838
69880,445.19766
69881,712.48114
69882,590.5482
69883,772.79846
69884,618.69226
69885,225.22429
69886,474.39792
69887,681.26624
69888,775.4476
69889,757.91925
69890,612.28
69891,750.3749
69892,541.3938
69893,653.1206
69894,633.61145
69895,564.2653
69896,687.8615
69897,550.3644
69898,1060.0802
69899,804.5989
69900,594.1042
69901,485.05267
69902,749.7249
69903,514.0072
69904,559.7677
69905,725.5229
69906,495.76715
69907,586.43335
69908,517.0591
69909,837.277
69910,630.80475
69911,540.8751
69912,722.9366
69913,484.28622
69914,526.2414
69915,480.05786
69916,634.8198
69917,559.80426
69918,532.7494
69919,638.40656
69920,864.1979
69921,490.92743
69922,613.2194
69923,572.8168
69924,492.35748
69925,708.44293
69926,505.9548
69927,442.11343
69928,504.90945
69929,529.86163
69930,562.132
69931,811.02234
69932,535.2739
69933,529.44214
69934,943.55865
69935,867.1712
69936,604.56244
69937,971.0388
69938,503.1255
69939,443.9078
69940,577.34735
69941,582.7188
69942,225.22429
69943,512.5764
69944,575.25256
69945,542.03094
69946,826.9251
69947,779.88544
69948,602.5749
69949,461.5812
69950,593.38
69951,900.1791
69952,488.6593
69953,534.9319
69954,538.10657
69955,456.23886
69956,469.31848
69957,537.0525
69958,492.45685
69959,337.05765
69960,564.05396
69961,922.612
69962,755.46844
69963,487.27536
69964,835.1004
69965,753.2961
69966,488.44528
69967,819.4923
69968,488.11792
69969,522.95447
69970,201.8575
69971,622.36975
69972,372.54794
69973,757.3165
69974,819.6717
69975,499.372
69976,874.1061
69977,602.594
69978,535.6314
69979,269.15878
69980,696.71826
69981,619.2761
69982,489.71124
69983,675.41327
69984,505.22925
69985,803.92444
69986,599.7634
69987,935.46344
69988,398.73224
69989,225.22429
69990,521.996
69991,440.66492
69992,987.03827
69993,621.9148
69994,502.5604
69995,888.96936
69996,855.1
69997,749.42725
69998,429.12054
69999,462.71545
70000,521.511
70001,896.9491
70002,524.5134
70003,521.996
70004,579.84406
70005,457.49817
70006,588.97687
70007,1105.92
70008,514.7313
70009,812.256
70010,655.22064
70011,625.335
70012,687.99457
70013,931.6446
70014,488.14673
70015,681.5929
70016,492.25488
70017,492.5211
70018,496.29233
70019,824.38556
70020,532.0153
